ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 05/02/2021 20:21,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
31/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
31/10/2020,Counties Manukau,2,0,0,0,0,2,152,24,118,15,0,309
31/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
31/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
31/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
31/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
31/10/2020,Nelson Marlborough,1,0,0,0,0,1,27,15,4,4,0,50
31/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
31/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
31/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
31/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
31/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
31/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
31/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
31/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
31/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
31/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
30/10/2020,Auckland,1,0,0,0,0,1,158,23,119,13,0,313
30/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
30/10/2020,Canterbury,0,0,0,0,0,0,113,16,99,8,0,236
30/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
30/10/2020,Counties Manukau,5,0,0,0,0,5,150,24,118,15,0,307
30/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
30/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
30/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
30/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
30/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
30/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
30/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
30/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
30/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
30/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
30/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
30/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
30/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
30/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
29/10/2020,Auckland,0,0,0,0,0,0,157,23,119,13,0,312
29/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
29/10/2020,Canterbury,1,0,0,0,0,1,113,16,99,8,0,236
29/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
29/10/2020,Counties Manukau,0,0,0,0,0,0,145,24,118,15,0,302
29/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
29/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
29/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
29/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
29/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
29/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
29/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
29/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
29/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
29/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
29/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
29/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
29/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
29/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
28/10/2020,Auckland,5,0,0,0,0,5,157,23,119,13,0,312
28/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
28/10/2020,Canterbury,0,0,0,0,0,0,112,16,99,8,0,235
28/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
28/10/2020,Counties Manukau,1,0,0,0,0,1,145,24,118,15,0,302
28/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
28/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
28/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
28/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
28/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
28/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
28/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
28/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
28/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
28/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
28/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
28/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
28/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
28/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
27/10/2020,Auckland,2,0,0,0,0,2,152,23,119,13,0,307
27/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
27/10/2020,Canterbury,0,0,0,0,0,0,112,16,99,8,0,235
27/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
27/10/2020,Counties Manukau,1,0,0,0,0,1,144,24,118,15,0,301
27/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
27/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
27/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
27/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
27/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
27/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
27/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
27/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
27/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
27/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
27/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
27/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
27/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
27/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
26/10/2020,Auckland,0,0,0,0,0,0,150,23,119,13,0,305
26/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
26/10/2020,Canterbury,0,0,0,0,0,0,112,16,99,8,0,235
26/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
26/10/2020,Counties Manukau,1,0,0,0,0,1,143,24,118,15,0,300
26/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
26/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
26/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
26/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
26/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
26/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
26/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
26/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
26/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
26/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
26/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
26/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
26/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
26/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
26/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
25/10/2020,Auckland,1,0,0,0,0,1,150,23,119,13,0,305
25/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
25/10/2020,Canterbury,3,0,0,0,0,3,112,16,99,8,0,235
25/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
25/10/2020,Counties Manukau,0,0,0,0,0,0,142,24,118,15,0,299
25/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
25/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
25/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
25/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
25/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
25/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
25/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
25/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
25/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
25/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
25/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
25/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
25/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
25/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
25/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
24/10/2020,Auckland,0,0,0,0,0,0,149,23,119,13,0,304
24/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
24/10/2020,Canterbury,0,0,0,0,0,0,109,16,99,8,0,232
24/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
24/10/2020,Counties Manukau,0,0,0,0,0,0,142,24,118,15,0,299
24/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
24/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
24/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
24/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
24/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
24/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
24/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
24/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
24/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
24/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
24/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
24/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
24/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
24/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
24/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
23/10/2020,Auckland,4,0,0,0,0,4,149,23,119,13,0,304
23/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
23/10/2020,Canterbury,12,0,0,0,0,12,109,16,99,8,0,232
23/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
23/10/2020,Counties Manukau,1,1,0,0,0,2,142,24,118,15,0,299
23/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
23/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
23/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
23/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
23/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
23/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
23/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
23/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
23/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
23/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
23/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
23/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
23/10/2020,Waitemata,0,0,0,0,0,0,86,32,170,9,0,297
23/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
23/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
22/10/2020,Auckland,0,0,0,0,0,0,145,23,119,13,0,300
22/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
22/10/2020,Canterbury,0,0,0,0,0,0,97,16,99,8,0,220
22/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
22/10/2020,Counties Manukau,2,0,0,0,0,2,141,23,118,15,0,297
22/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
22/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
22/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
22/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
22/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
22/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
22/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
22/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
22/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
22/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
22/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
22/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
22/10/2020,Waitemata,0,1,0,0,0,1,86,32,170,9,0,297
22/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
22/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
21/10/2020,Auckland,0,0,0,0,0,0,145,23,119,13,0,300
21/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
21/10/2020,Canterbury,0,0,0,0,0,0,97,16,99,8,0,220
21/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
21/10/2020,Counties Manukau,2,1,0,0,0,3,139,23,118,15,0,295
21/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
21/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
21/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
21/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
21/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
21/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
21/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
21/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
21/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
21/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
21/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
21/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
21/10/2020,Waitemata,0,1,0,0,0,1,86,31,170,9,0,296
21/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
21/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
20/10/2020,Auckland,1,0,0,0,0,1,145,23,119,13,0,300
20/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
20/10/2020,Canterbury,21,0,0,0,0,21,97,16,99,8,0,220
20/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
20/10/2020,Counties Manukau,0,0,0,0,0,0,137,22,118,15,0,292
20/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
20/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
20/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
20/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
20/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
20/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
20/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
20/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
20/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
20/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
20/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
20/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
20/10/2020,Waitemata,0,0,0,0,0,0,86,30,170,9,0,295
20/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
20/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
19/10/2020,Auckland,1,0,0,0,0,1,144,23,119,13,0,299
19/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
19/10/2020,Canterbury,0,0,0,0,0,0,76,16,99,8,0,199
19/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
19/10/2020,Counties Manukau,0,0,0,0,0,0,137,22,118,15,0,292
19/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
19/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
19/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
19/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
19/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
19/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
19/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
19/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
19/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
19/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
19/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
19/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
19/10/2020,Waitemata,0,0,0,0,0,0,86,30,170,9,0,295
19/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
19/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
18/10/2020,Auckland,0,0,0,0,0,0,143,23,119,13,0,298
18/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
18/10/2020,Canterbury,0,0,0,0,0,0,76,16,99,8,0,199
18/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
18/10/2020,Counties Manukau,1,0,0,0,0,1,137,22,118,15,0,292
18/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
18/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
18/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
18/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
18/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
18/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
18/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
18/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
18/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
18/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
18/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
18/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
18/10/2020,Waitemata,0,0,0,0,0,0,86,30,170,9,0,295
18/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
18/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
17/10/2020,Auckland,2,0,0,0,0,2,143,23,119,13,0,298
17/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
17/10/2020,Canterbury,0,0,0,0,0,0,76,16,99,8,0,199
17/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
17/10/2020,Counties Manukau,1,0,0,0,0,1,136,22,118,15,0,291
17/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
17/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
17/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
17/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
17/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
17/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
17/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
17/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
17/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
17/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
17/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
17/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
17/10/2020,Waitemata,0,1,0,0,0,1,86,30,170,9,0,295
17/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
17/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
16/10/2020,Auckland,0,0,0,0,0,0,141,23,119,13,0,296
16/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
16/10/2020,Canterbury,1,0,0,0,0,1,76,16,99,8,0,199
16/10/2020,Capital and Coast,0,0,0,0,0,0,56,37,4,1,0,98
16/10/2020,Counties Manukau,0,0,0,0,0,0,135,22,118,15,0,290
16/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
16/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
16/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
16/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
16/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
16/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
16/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
16/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
16/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
16/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
16/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
16/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
16/10/2020,Waitemata,0,0,0,0,0,0,86,29,170,9,0,294
16/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
16/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
15/10/2020,Auckland,3,0,0,0,0,3,141,23,119,13,0,296
15/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
15/10/2020,Canterbury,1,0,0,0,0,1,75,16,99,8,0,198
15/10/2020,Capital and Coast,1,0,0,0,0,1,56,37,4,1,0,98
15/10/2020,Counties Manukau,0,0,0,0,0,0,135,22,118,15,0,290
15/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
15/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
15/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
15/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
15/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
15/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
15/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
15/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
15/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
15/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
15/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
15/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
15/10/2020,Waitemata,0,0,0,0,0,0,86,29,170,9,0,294
15/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
15/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
14/10/2020,Auckland,0,0,0,0,0,0,138,23,119,13,0,293
14/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
14/10/2020,Canterbury,1,0,0,0,0,1,74,16,99,8,0,197
14/10/2020,Capital and Coast,0,0,0,0,0,0,55,37,4,1,0,97
14/10/2020,Counties Manukau,0,0,0,0,0,0,135,22,118,15,0,290
14/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
14/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
14/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
14/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
14/10/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
14/10/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
14/10/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
14/10/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
14/10/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/10/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
14/10/2020,Waikato,0,0,0,0,0,0,55,133,4,2,0,194
14/10/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
14/10/2020,Waitemata,0,0,0,0,0,0,86,29,170,9,0,294
14/10/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
14/10/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
13/10/2020,Auckland,0,0,0,0,0,0,138,23,119,13,0,293
13/10/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
13/10/2020,Canterbury,0,0,0,0,0,0,73,16,99,8,0,196
13/10/2020,Capital and Coast,0,0,0,0,0,0,55,37,4,1,0,97
13/10/2020,Counties Manukau,2,0,0,0,0,2,135,22,118,15,0,290
13/10/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
13/10/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
13/10/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
13/10/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
